Umur,Kelas Pekerja,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,target
33,Pemerintah Lokal,Sarjana,13,Menikah LDR,Spesialis,Laki2,0.0,0.0,40.0,0
64,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,1
56,Wiraswasta,SMA,9,Menikah,Sales,Perempuan,0.0,0.0,26.0,0
47,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
44,Wiraswasta,11th,7,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
49,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,48.0,1
43,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,50.0,0
46,Wiraswasta,D3,12,Menikah,Tech-support,Laki2,0.0,0.0,50.0,1
38,Pekerja Bebas Perusahaan,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
32,Pemerintah Lokal,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
57,Wiraswasta,5th-6th,3,Berpisah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
33,Pemerintah Provinsi,Pendidikan Tinggi,10,Menikah,Tech-support,Perempuan,0.0,0.0,40.0,0
63,Pekerja Bebas Bukan Perusahan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,32.0,1
18,,12th,8,Belum Pernah Menikah,,Laki2,0.0,0.0,26.0,0
31,Wiraswasta,SMA,9,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
40,Wiraswasta,D4,11,Cerai,Servis Lainnya,Perempuan,0.0,0.0,32.0,0
27,Wiraswasta,Sarjana,13,Menikah LDR,Sales,Perempuan,0.0,0.0,40.0,0
34,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
65,Wiraswasta,SMA,9,Janda,Sales,Perempuan,0.0,0.0,40.0,0
36,Wiraswasta,D4,11,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
54,Wiraswasta,11th,7,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
53,Pemerintah Lokal,Doktor,16,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,1
69,Wiraswasta,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,26.0,1
30,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
44,Wiraswasta,Master,14,Menikah,Pemuka Agama,Laki2,0.0,0.0,50.0,0
46,Wiraswasta,D4,11,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,0
27,Wiraswasta,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,45.0,0
43,Wiraswasta,11th,7,Menikah,Supir,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,9th,5,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,42.0,0
45,Pemerintah Negara,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,35.0,1
27,Wiraswasta,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,50.0,0
34,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,45.0,0
65,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,0
28,Wiraswasta,D4,11,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
18,Wiraswasta,11th,7,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
60,,9th,5,Menikah,,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,Sarjana,13,Menikah,Sales,Perempuan,0.0,0.0,26.0,1
24,Wiraswasta,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
38,Wiraswasta,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,43.0,0
40,Pekerja Bebas Bukan Perusahan,SMA,9,Berpisah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
36,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
31,Wiraswasta,Sekolah Professional,15,Cerai,Spesialis,Laki2,0.0,0.0,50.0,1
41,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Petani,Laki2,0.0,0.0,40.0,1
28,Wiraswasta,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
41,Pemerintah Lokal,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,35.0,0
58,Wiraswasta,SMA,9,Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,58.0,0
61,Wiraswasta,1st-4th,2,Janda,Pembersih,Perempuan,0.0,0.0,40.0,0
45,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
32,Pemerintah Negara,D4,11,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,43.0,0
32,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
42,Pekerja Bebas Bukan Perusahan,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
23,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,36.0,0
30,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,50.0,0
53,Pemerintah Lokal,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,0
36,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,26.0,1
25,Wiraswasta,D3,12,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,26.0,0
19,Wiraswasta,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31,Wiraswasta,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
20,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,26.0,0
44,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
47,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,58.0,1
45,Wiraswasta,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,45.0,0
28,Wiraswasta,D4,11,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
67,Pemerintah Lokal,Pendidikan Tinggi,10,Janda,Servis Lainnya,Perempuan,0.0,0.0,41.0,0
36,Wiraswasta,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
34,Pemerintah Negara,Pendidikan Tinggi,10,Cerai,Penjaga,Laki2,0.0,0.0,47.0,0
53,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Menikah,Petani,Laki2,0.0,0.0,58.0,0
66,Wiraswasta,10th,6,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
30,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,26.0,0
66,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Petani,Laki2,0.0,0.0,40.0,0
21,,Pendidikan Tinggi,10,Belum Pernah Menikah,,Perempuan,0.0,0.0,26.0,0
23,Wiraswasta,12th,8,Belum Pernah Menikah,Asisten Rumah Tangga,Laki2,0.0,0.0,30.0,0
20,Wiraswasta,9th,5,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
38,Wiraswasta,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,45.0,0
27,Pemerintah Lokal,D4,11,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,58.0,1
36,Wiraswasta,SMA,9,Cerai,Petani,Laki2,0.0,0.0,40.0,0
59,Wiraswasta,9th,5,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
20,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
28,Wiraswasta,Master,14,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,36.0,0
50,Wiraswasta,9th,5,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,48.0,0
57,Wiraswasta,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,55.0,1
28,Pemerintah Provinsi,SMA,9,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
39,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Petani,Perempuan,0.0,0.0,50.0,0
48,Wiraswasta,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,45.0,0
41,Wiraswasta,9th,5,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
45,Pekerja Bebas Perusahaan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,55.0,1
41,Wiraswasta,SMA,9,Menikah,Supir,Perempuan,0.0,0.0,40.0,0
32,Wiraswasta,Sarjana,13,Berpisah,Tech-support,Laki2,0.0,0.0,40.0,0
34,Wiraswasta,Pendidikan Tinggi,10,Cerai,Supir,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,Sarjana,13,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
61,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,40.0,0
30,Pemerintah Lokal,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
47,Wiraswasta,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
28,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
21,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,30.0,0
23,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,26.0,0
24,Wiraswasta,7th-8th,4,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
48,Pekerja Bebas Perusahaan,SMA,9,Menikah,Petani,Laki2,0.0,0.0,40.0,1
28,Wiraswasta,D3,12,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
26,Wiraswasta,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
39,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
25,Pemerintah Negara,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
36,Wiraswasta,Pendidikan Tinggi,10,Menikah,Petani,Laki2,0.0,0.0,56.0,0
20,Wiraswasta,1st-4th,2,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,30.0,0
52,Pemerintah Negara,Pendidikan Tinggi,10,Berpisah,Penjaga,Laki2,0.0,0.0,40.0,0
62,Wiraswasta,Doktor,16,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
38,Wiraswasta,Pendidikan Tinggi,10,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,58.0,0
42,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,26.0,0
24,Wiraswasta,Master,14,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,38.0,0
19,Pemerintah Lokal,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
29,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,1
39,Wiraswasta,11th,7,Cerai,Petani,Laki2,0.0,0.0,26.0,0
53,Pemerintah Provinsi,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
46,Wiraswasta,Sekolah Professional,15,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
38,Wiraswasta,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
54,Pekerja Bebas Bukan Perusahan,SMA,9,Cerai,Spesialis,Laki2,0.0,0.0,26.0,0
21,Wiraswasta,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
44,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,50.0,1
22,Wiraswasta,D4,11,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
27,Pekerja Bebas Bukan Perusahan,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,48.0,0
38,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
33,Pemerintah Lokal,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
43,Wiraswasta,9th,5,Berpisah,Pembersih,Perempuan,0.0,0.0,50.0,0
30,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,0
48,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
19,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,36.0,0
46,Pemerintah Lokal,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
61,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
58,,10th,6,Janda,,Perempuan,0.0,0.0,40.0,0
38,Wiraswasta,SMA,9,Belum Pernah Menikah,Supir,Perempuan,0.0,0.0,40.0,0
66,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Supir,Laki2,0.0,0.0,50.0,1
43,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,48.0,0
56,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,58.0,1
51,Wiraswasta,10th,6,Menikah,Pembersih,Laki2,0.0,0.0,45.0,0
42,Wiraswasta,D3,12,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
22,Wiraswasta,9th,5,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,50.0,0
50,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
21,Wiraswasta,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
35,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,0
35,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
38,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,0
67,Wiraswasta,9th,5,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
24,Pemerintah Negara,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
27,Wiraswasta,10th,6,Menikah,Pembersih,Laki2,0.0,0.0,26.0,0
41,Wiraswasta,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,1
41,Wiraswasta,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
47,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah LDR,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
58,Pekerja Bebas Perusahaan,D4,11,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
45,Pemerintah Lokal,Master,14,Menikah,Pemuka Agama,Laki2,0.0,0.0,35.0,0
42,Wiraswasta,Sarjana,13,Menikah,Tech-support,Laki2,0.0,0.0,50.0,1
32,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,54.0,0
24,,SMA,9,Belum Pernah Menikah,,Perempuan,0.0,0.0,32.0,0
56,Wiraswasta,D3,12,Menikah LDR,Servis Lainnya,Laki2,0.0,0.0,26.0,0
46,Wiraswasta,Sekolah Professional,15,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
20,Wiraswasta,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,58.0,0
27,Pemerintah Lokal,SMA,9,Menikah,Penjaga,Perempuan,0.0,0.0,40.0,0
29,Pekerja Bebas Bukan Perusahan,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,45.0,0
36,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Petani,Laki2,0.0,0.0,50.0,0
52,Wiraswasta,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
28,,Pendidikan Tinggi,10,Belum Pernah Menikah,,Laki2,0.0,0.0,48.0,0
19,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,26.0,0
46,Wiraswasta,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
36,Pemerintah Negara,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
61,Wiraswasta,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,56.0,0
32,Pekerja Bebas Perusahaan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
42,Pemerintah Lokal,Sekolah Professional,15,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,1
59,Wiraswasta,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
62,Pekerja Bebas Bukan Perusahan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,26.0,1
49,Wiraswasta,10th,6,Berpisah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,0
66,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Petani,Laki2,0.0,0.0,26.0,0
28,Pekerja Bebas Perusahaan,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,58.0,0
52,Wiraswasta,SMA,9,Menikah,Supir,Laki2,0.0,0.0,58.0,0
44,Wiraswasta,11th,7,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
23,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,58.0,0
40,Wiraswasta,Pendidikan Tinggi,10,Berpisah,Tech-support,Perempuan,0.0,0.0,32.0,0
41,Wiraswasta,Sekolah Professional,15,Cerai,Spesialis,Laki2,0.0,0.0,45.0,1
75,Pekerja Bebas Bukan Perusahan,11th,7,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,30.0,0
24,Wiraswasta,D4,11,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
41,Pemerintah Negara,D3,12,Cerai,Spesialis,Perempuan,0.0,0.0,36.0,0
55,Pekerja Bebas Bukan Perusahan,9th,5,Menikah,Petani,Laki2,0.0,0.0,30.0,0
21,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
64,Pemerintah Lokal,Pendidikan Tinggi,10,Menikah,Penjaga,Laki2,0.0,0.0,35.0,0
31,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
45,Pemerintah Provinsi,SMA,9,Belum Pernah Menikah,Supir,Perempuan,0.0,0.0,40.0,0
52,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
44,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,57.0,0
63,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
56,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
19,Pemerintah Provinsi,12th,8,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
40,Wiraswasta,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
36,Pekerja Bebas Perusahaan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,58.0,1
59,Wiraswasta,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
58,,Sarjana,13,Menikah,,Laki2,0.0,0.0,58.0,0
37,Wiraswasta,D4,11,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
50,Wiraswasta,10th,6,Menikah,Supir,Laki2,0.0,0.0,40.0,1
23,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Penjaga,Perempuan,0.0,0.0,40.0,0
26,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,40.0,0
40,Pemerintah Lokal,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,48.0,1
54,Wiraswasta,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
28,Wiraswasta,9th,5,Menikah,Sales,Laki2,0.0,0.0,40.0,0
35,Pekerja Bebas Bukan Perusahan,9th,5,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
58,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Petani,Laki2,0.0,0.0,58.0,0
20,Pekerja Bebas Perusahaan,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
36,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
37,Pemerintah Lokal,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
30,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
79,Pekerja Bebas Perusahaan,10th,6,Menikah,Petani,Laki2,0.0,0.0,50.0,1
37,Pekerja Bebas Bukan Perusahan,D3,12,Menikah LDR,Petani,Laki2,0.0,0.0,50.0,0
62,Wiraswasta,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
38,Pemerintah Provinsi,D4,11,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
43,Wiraswasta,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,58.0,0
66,Pemerintah Lokal,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,26.0,0
33,Pemerintah Negara,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
28,Wiraswasta,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,58.0,0
32,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Petani,Laki2,0.0,0.0,40.0,0
33,Wiraswasta,D4,11,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,42.0,1
19,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,26.0,0
34,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,54.0,0
55,Wiraswasta,SMA,9,Cerai,Supir,Laki2,0.0,0.0,40.0,0
79,Pemerintah Provinsi,Master,14,Cerai,Spesialis,Laki2,0.0,0.0,58.0,0
24,Wiraswasta,D4,11,Menikah,Supir,Laki2,0.0,0.0,40.0,0
39,Wiraswasta,D4,11,Menikah,Pemuka Agama,Perempuan,0.0,0.0,26.0,1
64,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,26.0,0
39,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
33,Wiraswasta,11th,7,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
53,Pemerintah Provinsi,Sarjana,13,Berpisah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
39,Wiraswasta,D4,11,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,1
40,Wiraswasta,Master,14,Menikah,Spesialis,Perempuan,0.0,0.0,50.0,1
27,Wiraswasta,Doktor,16,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
56,Wiraswasta,9th,5,Menikah,Servis Lainnya,Perempuan,0.0,0.0,28.0,0
37,Pemerintah Negara,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
65,Wiraswasta,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
42,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,0
32,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
35,Wiraswasta,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
44,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,26.0,0
56,Pemerintah Lokal,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,Pendidikan Tinggi,10,Cerai,Sales,Laki2,0.0,0.0,30.0,0
46,Wiraswasta,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
27,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,30.0,0
43,Pemerintah Provinsi,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,58.0,1
51,Wiraswasta,D4,11,Cerai,Pemuka Agama,Perempuan,0.0,0.0,45.0,0
52,Wiraswasta,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,38.0,0
28,Wiraswasta,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
59,,SMA,9,Cerai,,Perempuan,0.0,0.0,35.0,0
29,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,0
58,Pemerintah Lokal,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,1
26,Pemerintah Provinsi,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,26.0,0
42,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
51,Wiraswasta,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,32.0,0
47,Wiraswasta,Sarjana,13,Cerai,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
40,Wiraswasta,Doktor,16,Menikah,Spesialis,Perempuan,0.0,0.0,26.0,1
41,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
55,Pemerintah Lokal,Sekolah Professional,15,Cerai,Spesialis,Perempuan,0.0,0.0,39.0,0
19,Pekerja Bebas Bukan Perusahan,SMA,9,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,26.0,0
